iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
9,0.0,least_risky,0.7794913313060305,0.5251989389920424,0.035341365461847386,0.050397877984084884,253208,0.21872531673564816,493,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
10,0.0,least_risky,0.7816533469261437,0.5369649805447471,0.03435399551904406,0.07392996108949416,274653,0.2184283441287734,507,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
0,0.0,least_risky,0.77875,0.5595238095238095,0.05251396648044693,0.11904761904761904,60000,0.22273333333333334,0,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
1,0.0,least_risky,0.7788278613071494,0.5419161676646707,0.049834801762114536,0.08383233532934131,81472,0.2210943637077769,480,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
2,0.0,least_risky,0.7818040511002089,0.5028571428571429,0.039163328882955054,0.005714285714285714,102933,0.21970602236406206,491,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
3,0.0,least_risky,0.779528191938271,0.53125,0.04009433962264151,0.0625,124415,0.21925009042318047,470,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
4,0.0,least_risky,0.7837291388232068,0.5068493150684932,0.03514326420769352,0.0136986301369863,145903,0.21902222709608438,464,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
5,0.0,least_risky,0.7831933777605116,0.525691699604743,0.0365334432083505,0.05138339920948617,167315,0.21849206586378986,540,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
6,0.0,least_risky,0.7802707213053959,0.53125,0.034698042982350824,0.0625,188755,0.21872798071574262,512,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
7,0.0,least_risky,0.7822674626013747,0.5311973018549747,0.03426892950391645,0.06239460370994941,210231,0.21847396435349686,476,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
8,0.0,least_risky,0.7833977083917744,0.5424739195230999,0.036057454185240215,0.08494783904619971,231712,0.21877157851125534,471,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
9,0.0,least_risky,0.780338032618568,0.532033426183844,0.03419568525646764,0.06406685236768803,253229,0.21897570973308744,435,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
10,0.0,least_risky,0.7814928741741141,0.5312868949232585,0.03731962182783215,0.06257378984651712,274702,0.21858959891081972,479,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
0,0.0,least_risky,0.7698333333333334,0.5314685314685315,0.05467625899280575,0.06293706293706294,60000,0.22443333333333335,0,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
1,0.0,least_risky,0.7747775391224302,0.5465465465465466,0.04917589840583626,0.09309309309309309,81473,0.22176672026315467,479,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
2,0.0,least_risky,0.781523217408199,0.5468277945619335,0.039964672113049236,0.09365558912386707,102936,0.22100139892748893,489,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
3,0.0,least_risky,0.7803995658640511,0.542528735632184,0.04290909090909091,0.08505747126436781,124384,0.22071166709544637,504,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
4,0.0,least_risky,0.7811139674378749,0.549792531120332,0.041187441715884364,0.0995850622406639,145872,0.21989826697378523,464,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
5,0.0,least_risky,0.7818828026999581,0.5441767068273092,0.036885803729413365,0.08835341365461848,167408,0.2194279843257192,416,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
6,0.0,least_risky,0.7819365768436656,0.5045871559633027,0.03336164017954628,0.009174311926605505,188889,0.21893810650699616,471,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
7,0.0,least_risky,0.783711203003945,0.5480314960629922,0.03798297314996726,0.09606299212598425,210386,0.21899746180829524,455,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
8,0.0,least_risky,0.7818856366342399,0.5137880986937591,0.034942256440627775,0.027576197387518143,231802,0.21914392455630236,536,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
9,0.0,least_risky,0.7794074103318265,0.5148005148005148,0.03572066440435792,0.029601029601029602,253294,0.21897084020940094,460,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
10,0.0,least_risky,0.783352441265855,0.5631901840490797,0.03822451698867422,0.1263803680981595,274752,0.2186262520382017,494,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
0,0.01,least_risky,0.7838333333333334,0.562874251497006,0.07132018209408195,0.12574850299401197,60000,0.22338333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0,lendingclub_imb77,rf
1,0.01,least_risky,0.781491950350252,0.5406976744186046,0.05189732142857143,0.08139534883720931,81369,0.22131278496724796,589,6,4,2,0.6666666666666666,0.5212224108658744,4.0,0.5099999999999999,0,lendingclub_imb77,rf
2,0.01,least_risky,0.7802588052150223,0.5346260387811634,0.042492294143549096,0.06925207756232687,102776,0.22041138008873667,551,6,5,1,0.8333333333333334,0.4882032667876588,5.0,0.5099999999999999,0,lendingclub_imb77,rf
3,0.01,least_risky,0.7823602784372108,0.5165876777251185,0.04019915176101789,0.03317535545023697,124262,0.2196407590413803,471,5,2,3,0.4,0.554140127388535,2.0,0.51,0,lendingclub_imb77,rf
4,0.01,least_risky,0.7822162737225025,0.49256900212314225,0.036598832623442185,-0.014861995753715499,145692,0.218961919666145,528,6,0,6,0.0,0.5757575757575758,0.0,0.5099999999999999,0,lendingclub_imb77,rf
5,0.01,least_risky,0.780008377213978,0.5056390977443609,0.036553879603206954,0.011278195488721804,167118,0.21886930193037255,532,6,3,3,0.5,0.543233082706767,3.0,0.5099999999999999,0,lendingclub_imb77,rf
6,0.01,least_risky,0.7832900249244312,0.5400372439478585,0.035296981499513144,0.08007448789571694,188569,0.21858842121451563,507,6,4,2,0.6666666666666666,0.5680473372781065,4.0,0.5099999999999999,0,lendingclub_imb77,rf
7,0.01,least_risky,0.7845564256980315,0.5476190476190477,0.035357417371252885,0.09523809523809523,210053,0.21861149328978877,473,5,2,3,0.4,0.5539112050739958,2.0,0.51,0,lendingclub_imb77,rf
8,0.01,least_risky,0.7820745346979315,0.5212298682284041,0.03517091483896463,0.0424597364568082,231570,0.21830979833311742,440,5,2,3,0.4,0.5227272727272727,2.0,0.51,0,lendingclub_imb77,rf
9,0.01,least_risky,0.7854207011026361,0.553041018387553,0.03576001463325407,0.10608203677510608,253027,0.2181901536199694,500,5,2,3,0.4,0.556,2.0,0.51,0,lendingclub_imb77,rf
10,0.01,least_risky,0.7826411657559199,0.513317191283293,0.03546633207862819,0.026634382566585957,274496,0.21841119724877595,488,5,3,2,0.6,0.48360655737704916,3.0,0.51,0,lendingclub_imb77,rf
0,0.01,least_risky,0.7800833333333334,0.5563139931740614,0.06100299401197605,0.11262798634812286,60000,0.22658333333333333,0,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
1,0.01,least_risky,0.7753084903922893,0.5344827586206896,0.050488599348534204,0.06896551724137931,81442,0.2239262297094865,516,6,3,3,0.5,0.5310077519379846,3.0,0.5099999999999999,1,lendingclub_imb77,rf
2,0.01,least_risky,0.7770973072810343,0.5487804878048781,0.0389779125162408,0.0975609756097561,102867,0.22080939465523444,533,6,5,1,0.8333333333333334,0.5309568480300187,5.0,0.5099999999999999,1,lendingclub_imb77,rf
3,0.01,least_risky,0.778631172591282,0.4894613583138173,0.03802765647743814,-0.02107728337236534,124339,0.220526142240166,485,5,2,3,0.4,0.5690721649484536,2.0,0.51,1,lendingclub_imb77,rf
4,0.01,least_risky,0.7811395835477342,0.5555555555555556,0.03965168714041362,0.1111111111111111,145752,0.2196196278610242,545,6,5,1,0.8333333333333334,0.5137614678899083,5.0,0.5099999999999999,1,lendingclub_imb77,rf
5,0.01,least_risky,0.7806146854819421,0.496309963099631,0.036678483774202346,-0.007380073800738007,167236,0.21907962400440098,473,5,3,2,0.6,0.5496828752642706,3.0,0.51,1,lendingclub_imb77,rf
6,0.01,least_risky,0.7819116516946233,0.5527831094049904,0.03476161738080869,0.10556621880998081,188681,0.2187024660670656,513,6,4,2,0.6666666666666666,0.5126705653021443,4.0,0.5099999999999999,1,lendingclub_imb77,rf
7,0.01,least_risky,0.7804657579866314,0.5218855218855218,0.03349540788762831,0.04377104377104377,210192,0.21863343990256529,446,5,4,1,0.8,0.5650224215246636,4.0,0.51,1,lendingclub_imb77,rf
8,0.01,least_risky,0.7787369965899771,0.5236728837876614,0.03548857559552747,0.047345767575322814,231668,0.21847644042336448,481,5,3,2,0.6,0.5862785862785863,3.0,0.51,1,lendingclub_imb77,rf
9,0.01,least_risky,0.7821234567901234,0.5320261437908497,0.036736167524144776,0.06405228758169934,253121,0.21840147597394133,505,6,2,4,0.3333333333333333,0.5445544554455446,2.0,0.5099999999999999,1,lendingclub_imb77,rf
10,0.01,least_risky,0.7812659334255955,0.5321944809461235,0.03357930519857392,0.06438896189224705,274578,0.21839695824137403,500,5,0,5,0.0,0.538,0.0,0.51,1,lendingclub_imb77,rf
0,0.01,least_risky,0.7753333333333333,0.5,0.04896142433234421,0.0,60000,0.2216,0,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
1,0.01,least_risky,0.7798159509202454,0.5095541401273885,0.04450625869262865,0.01910828025477707,81497,0.21995901689632746,460,5,2,3,0.4,0.5130434782608696,2.0,0.51,2,lendingclub_imb77,rf
2,0.01,least_risky,0.7781230276253823,0.5061349693251533,0.036073458679492784,0.012269938650306749,102982,0.21949466897127654,472,5,2,3,0.4,0.5614406779661016,2.0,0.51,2,lendingclub_imb77,rf
3,0.01,least_risky,0.7804878048780488,0.5527065527065527,0.035272727272727275,0.10541310541310542,124434,0.21871032033045631,506,6,4,2,0.6666666666666666,0.5632411067193676,4.0,0.5099999999999999,2,lendingclub_imb77,rf
4,0.01,least_risky,0.7815926535087719,0.4868995633187773,0.035051870480980823,-0.026200873362445413,145916,0.21841333369884042,475,5,2,3,0.4,0.5242105263157895,2.0,0.51,2,lendingclub_imb77,rf
5,0.01,least_risky,0.7853814445307365,0.5061224489795918,0.03448755388680295,0.012244897959183673,167386,0.21797521895499025,487,5,2,3,0.4,0.5400410677618069,2.0,0.51,2,lendingclub_imb77,rf
6,0.01,least_risky,0.7821734985700667,0.4850615114235501,0.03362163479108296,-0.029876977152899824,188817,0.21754397114666582,527,6,3,3,0.5,0.5673624288425048,3.0,0.5099999999999999,2,lendingclub_imb77,rf
7,0.01,least_risky,0.780076081787922,0.5082872928176796,0.029808834647370126,0.016574585635359115,210297,0.21798218709729572,477,5,4,1,0.8,0.570230607966457,4.0,0.51,2,lendingclub_imb77,rf
8,0.01,least_risky,0.7808718534975518,0.5088566827697263,0.031071779744346117,0.017713365539452495,231805,0.2181100493949656,449,5,1,4,0.2,0.5746102449888641,1.0,0.51,2,lendingclub_imb77,rf
9,0.01,least_risky,0.779165926539957,0.5289139633286318,0.033392698130008905,0.05782792665726375,253334,0.21872705598143163,428,5,1,4,0.2,0.5817757009345794,1.0,0.51,2,lendingclub_imb77,rf
10,0.01,least_risky,0.7796859934142304,0.5347885402455662,0.03223419126716553,0.06957708049113233,274833,0.21851451608795158,458,5,0,5,0.0,0.5240174672489083,0.0,0.51,2,lendingclub_imb77,rf
0,0.01,least_risky,0.77875,0.5595238095238095,0.05251396648044693,0.11904761904761904,60000,0.22273333333333334,0,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,rf
1,0.01,least_risky,0.7743618065783014,0.565597667638484,0.05212251477700161,0.13119533527696792,81477,0.22109306920971564,480,5,1,4,0.2,0.5,1.0,0.51,3,lendingclub_imb77,rf
2,0.01,least_risky,0.7782957028404953,0.5380710659898477,0.04612706701479547,0.07614213197969544,102972,0.21977819212989938,462,5,2,3,0.4,0.512987012987013,2.0,0.51,3,lendingclub_imb77,rf
3,0.01,least_risky,0.776657697096269,0.5534883720930233,0.04244694132334582,0.10697674418604651,124493,0.2194340244029785,436,5,4,1,0.8,0.5435779816513762,4.0,0.51,3,lendingclub_imb77,rf
4,0.01,least_risky,0.7826786753878292,0.5597345132743363,0.03953125,0.11946902654867257,146003,0.21913248357910453,447,5,2,3,0.4,0.5659955257270693,2.0,0.51,3,lendingclub_imb77,rf
5,0.01,least_risky,0.7781294792164357,0.49624060150375937,0.03555076757339079,-0.007518796992481203,167436,0.21859695644903127,525,6,4,2,0.6666666666666666,0.5561904761904762,4.0,0.5099999999999999,3,lendingclub_imb77,rf
6,0.01,least_risky,0.7782188699219267,0.5717092337917485,0.03442564769904176,0.14341846758349705,188922,0.21886281110722944,471,5,3,2,0.6,0.5286624203821656,3.0,0.51,3,lendingclub_imb77,rf
7,0.01,least_risky,0.7802090757899739,0.5384615384615384,0.0338855421686747,0.07692307692307693,210446,0.21874495119888238,433,5,3,2,0.6,0.5311778290993071,3.0,0.51,3,lendingclub_imb77,rf
8,0.01,least_risky,0.7812601038949841,0.5456026058631922,0.032830262642101135,0.09120521172638436,231965,0.21904166576854267,438,5,1,4,0.2,0.5799086757990868,1.0,0.51,3,lendingclub_imb77,rf
9,0.01,least_risky,0.782676450862035,0.5470588235294118,0.03357097734861474,0.09411764705882353,253470,0.21916203100958692,452,5,3,2,0.6,0.5907079646017699,3.0,0.51,3,lendingclub_imb77,rf
10,0.01,least_risky,0.7805800527320665,0.555699481865285,0.03529992594421131,0.11139896373056994,274972,0.21881136988493374,455,5,2,3,0.4,0.5472527472527473,2.0,0.51,3,lendingclub_imb77,rf
0,0.01,least_risky,0.7698333333333334,0.5314685314685315,0.05467625899280575,0.06293706293706294,60000,0.22443333333333335,0,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,rf
1,0.01,least_risky,0.7754050073637703,0.5206349206349207,0.04465014974135584,0.04126984126984127,81478,0.2217899310243256,479,5,3,2,0.6,0.524008350730689,3.0,0.51,4,lendingclub_imb77,rf
2,0.01,least_risky,0.778976003108909,0.5674300254452926,0.04844666521833587,0.13486005089058525,102927,0.22095271405947906,509,6,4,2,0.6666666666666666,0.5579567779960707,4.0,0.5099999999999999,4,lendingclub_imb77,rf
3,0.01,least_risky,0.7795418006430869,0.5558035714285714,0.044986449864498644,0.11160714285714286,124399,0.22067701508854573,485,5,3,2,0.6,0.5567010309278351,3.0,0.51,4,lendingclub_imb77,rf
4,0.01,least_risky,0.7831048663468129,0.5378151260504201,0.04021995286724273,0.07563025210084033,145898,0.2199481829771484,458,5,2,3,0.4,0.5152838427947598,2.0,0.51,4,lendingclub_imb77,rf
5,0.01,least_risky,0.780805545595793,0.527972027972028,0.04098805646036916,0.055944055944055944,167336,0.2193371420375771,520,6,5,1,0.8333333333333334,0.5288461538461539,5.0,0.5099999999999999,4,lendingclub_imb77,rf
6,0.01,least_risky,0.7808172020231443,0.532347504621072,0.03464870067372473,0.06469500924214418,188813,0.21889382616663047,480,5,3,2,0.6,0.5416666666666666,3.0,0.51,4,lendingclub_imb77,rf
7,0.01,least_risky,0.7831162038798022,0.5802861685214626,0.03957068516912402,0.16057233704292528,210317,0.21893617729427484,453,5,1,4,0.2,0.5607064017660044,1.0,0.51,4,lendingclub_imb77,rf
8,0.01,least_risky,0.7819295823265447,0.5657894736842105,0.03794861737595607,0.13157894736842105,231756,0.21909680871261153,519,6,2,4,0.3333333333333333,0.535645472061657,2.0,0.5099999999999999,4,lendingclub_imb77,rf
9,0.01,least_risky,0.7807502467917078,0.519280205655527,0.03628199371351594,0.038560411311053984,253247,0.21894829948627229,466,5,3,2,0.6,0.5579399141630901,3.0,0.51,4,lendingclub_imb77,rf
10,0.01,least_risky,0.7831182776129725,0.5384615384615384,0.03681135225375626,0.07692307692307693,274733,0.21861225262345624,471,5,3,2,0.6,0.5329087048832272,3.0,0.51,4,lendingclub_imb77,rf
0,0.02,least_risky,0.7838333333333334,0.562874251497006,0.07132018209408195,0.12574850299401197,60000,0.22338333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0,lendingclub_imb77,rf
1,0.02,least_risky,0.7778187403993856,0.5531914893617021,0.04984935634072857,0.10638297872340426,81375,0.221321044546851,589,12,6,6,0.5,0.5212224108658744,6.0,0.5099999999999999,0,lendingclub_imb77,rf
2,0.02,least_risky,0.7830505178198084,0.5325077399380805,0.03836716484496989,0.06501547987616099,102832,0.22044694258596545,506,11,4,7,0.36363636363636365,0.5019762845849802,4.0,0.5099999999999999,0,lendingclub_imb77,rf
3,0.02,least_risky,0.7813392318520008,0.528,0.03627702455111763,0.056,124325,0.21973054494269054,469,10,6,4,0.6,0.5458422174840085,6.0,0.51,0,lendingclub_imb77,rf
4,0.02,least_risky,0.7805522208883553,0.4745762711864407,0.03514276749294007,-0.05084745762711865,145772,0.2191230140218972,516,11,7,4,0.6363636363636364,0.5717054263565892,7.0,0.5099999999999999,0,lendingclub_imb77,rf
5,0.02,least_risky,0.7842767859812805,0.5380228136882129,0.03901295836779708,0.07604562737642585,167201,0.218999886364316,534,11,7,4,0.6363636363636364,0.550561797752809,7.0,0.5099999999999999,0,lendingclub_imb77,rf
6,0.02,least_risky,0.7842113631545474,0.5584905660377358,0.03607556368068251,0.1169811320754717,188679,0.21868358428865958,484,10,6,4,0.6,0.5950413223140496,6.0,0.51,0,lendingclub_imb77,rf
7,0.02,least_risky,0.7841360447139969,0.5290102389078498,0.03402854006586169,0.05802047781569966,210222,0.21876873019950338,418,9,5,4,0.5555555555555556,0.5669856459330144,5.0,0.51,0,lendingclub_imb77,rf
8,0.02,least_risky,0.7814961054652944,0.5131375579598145,0.032728706624605676,0.02627511591962906,231733,0.21844968131427117,450,9,3,6,0.3333333333333333,0.5177777777777778,3.0,0.51,0,lendingclub_imb77,rf
9,0.02,least_risky,0.781263573543929,0.5256588072122053,0.03409499820079165,0.05131761442441054,253247,0.2183362488005781,447,9,3,6,0.3333333333333333,0.5861297539149888,3.0,0.51,0,lendingclub_imb77,rf
10,0.02,least_risky,0.7806551410373066,0.4835443037974684,0.03176186912779579,-0.03291139240506329,274746,0.21853639361446572,463,10,4,6,0.4,0.5032397408207343,4.0,0.51,0,lendingclub_imb77,rf
0,0.02,least_risky,0.7800833333333334,0.5563139931740614,0.06100299401197605,0.11262798634812286,60000,0.22658333333333333,0,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,rf
1,0.02,least_risky,0.7761203192142418,0.5176470588235295,0.04810057392730254,0.03529411764705882,81447,0.2239615946566479,516,11,7,4,0.6363636363636364,0.5310077519379846,7.0,0.5099999999999999,1,lendingclub_imb77,rf
2,0.02,least_risky,0.7791437873560426,0.5463659147869674,0.04757747708424269,0.09273182957393483,102891,0.22107861717740132,519,11,9,2,0.8181818181818182,0.49710982658959535,9.0,0.5099999999999999,1,lendingclub_imb77,rf
3,0.02,least_risky,0.7781084124175648,0.5555555555555556,0.041337167505391806,0.1111111111111111,124339,0.22082371580919904,515,11,6,5,0.5454545454545454,0.5359223300970873,6.0,0.5099999999999999,1,lendingclub_imb77,rf
4,0.02,least_risky,0.7819659761284127,0.5357917570498916,0.03865414710485133,0.07158351409978309,145780,0.21982439292083963,522,11,7,4,0.6363636363636364,0.5421455938697318,7.0,0.5099999999999999,1,lendingclub_imb77,rf
5,0.02,least_risky,0.7803755082516144,0.5079365079365079,0.03481098721784063,0.015873015873015872,167236,0.2192291133488005,507,11,4,7,0.36363636363636365,0.5364891518737672,4.0,0.5099999999999999,1,lendingclub_imb77,rf
6,0.02,least_risky,0.7827469266638406,0.54510556621881,0.03443676488420031,0.09021113243761997,188718,0.2187443699064212,480,10,4,6,0.4,0.5666666666666667,4.0,0.51,1,lendingclub_imb77,rf
7,0.02,least_risky,0.7788164216735646,0.5099337748344371,0.033079153689184834,0.019867549668874173,210207,0.21862735303771996,473,10,5,5,0.5,0.5644820295983086,5.0,0.51,1,lendingclub_imb77,rf
8,0.02,least_risky,0.7807004294068144,0.528169014084507,0.03675389591296677,0.056338028169014086,231713,0.2185073776611584,456,10,7,3,0.7,0.5942982456140351,7.0,0.51,1,lendingclub_imb77,rf
9,0.02,least_risky,0.7821492761351742,0.5463347164591977,0.03559520591150762,0.09266943291839558,253152,0.218441884717482,524,11,7,4,0.6363636363636364,0.5343511450381679,7.0,0.5099999999999999,1,lendingclub_imb77,rf
10,0.02,least_risky,0.782273041768326,0.5,0.03269777554775046,0.0,274607,0.21844308411657387,508,11,5,6,0.45454545454545453,0.5354330708661418,5.0,0.5099999999999999,1,lendingclub_imb77,rf
0,0.02,least_risky,0.7753333333333333,0.5,0.04896142433234421,0.0,60000,0.2216,0,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,rf
1,0.02,least_risky,0.778663885651187,0.5369127516778524,0.0440771349862259,0.0738255033557047,81502,0.21998233172192094,460,10,5,5,0.5,0.5130434782608696,5.0,0.51,2,lendingclub_imb77,rf
