iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
1,0.3,least_risky,0.8127572016460906,0.5572519083969466,0.2534722222222222,0.11450381679389313,7288,0.20718990120746433,304,92,48,44,0.5217391304347826,0.6842105263157895,48.0,0.5879359453030095,2,default,gbdt
2,0.3,least_risky,0.8353309015112037,0.6944444444444444,0.26881720430107525,0.3888888888888889,9593,0.19681017408527052,279,84,45,39,0.5357142857142857,0.6379928315412187,45.0,0.5720923545503365,2,default,gbdt
3,0.3,least_risky,0.831858407079646,0.6416184971098265,0.24776785714285715,0.2832369942196532,11865,0.19410029498525075,327,99,62,37,0.6262626262626263,0.7125382262996942,62.0,0.556467911103643,2,default,gbdt
4,0.3,least_risky,0.8442246555987284,0.72,0.24324324324324326,0.44,14151,0.19214189809907428,307,93,60,33,0.6451612903225806,0.6938110749185668,60.0,0.5767340314061616,2,default,gbdt
5,0.3,least_risky,0.8297872340425532,0.722488038277512,0.23124042879019907,0.4449760765550239,16446,0.18825246260488873,293,88,49,39,0.5568181818181818,0.6450511945392492,49.0,0.57181807047624,2,default,gbdt
6,0.3,least_risky,0.8362666666666667,0.6638655462184874,0.22832369942196531,0.3277310924369748,18749,0.18774334631180328,282,85,49,36,0.5764705882352941,0.6524822695035462,49.0,0.5562103781250843,2,default,gbdt
7,0.3,least_risky,0.8295292439372325,0.5971731448763251,0.2189119170984456,0.19434628975265017,21030,0.185924869234427,314,95,50,45,0.5263157894736842,0.6560509554140127,50.0,0.5781435107020144,2,default,gbdt
8,0.3,least_risky,0.8333333333333334,0.6007067137809188,0.2038369304556355,0.20141342756183744,23309,0.1858938607404865,316,95,59,36,0.6210526315789474,0.6487341772151899,59.0,0.5823997058749595,2,default,gbdt
9,0.3,least_risky,0.831901600937134,0.6292134831460674,0.18064516129032257,0.25842696629213485,25609,0.18583310554883048,287,87,54,33,0.6206896551724138,0.7073170731707317,54.0,0.5771990255121853,2,default,gbdt
10,0.3,least_risky,0.8287658964714312,0.636963696369637,0.18575553416746873,0.2739273927392739,27914,0.1847101812710468,279,84,47,37,0.5595238095238095,0.6594982078853047,47.0,0.5744474098516955,2,default,gbdt
0,0.3,least_risky,0.813,0.5470085470085471,0.32323232323232326,0.09401709401709402,5000,0.211,0,0,0,0,0.0,0.0,0.0,0.0,3,default,gbdt
1,0.3,least_risky,0.8283942108890421,0.6911764705882353,0.3122923588039867,0.38235294117647056,7254,0.20168183071408877,352,106,60,46,0.5660377358490566,0.6789772727272727,60.0,0.5639466556982683,3,default,gbdt
2,0.3,least_risky,0.831496062992126,0.6491228070175439,0.29838709677419356,0.2982456140350877,9522,0.19607225372820836,332,100,56,44,0.56,0.6716867469879518,56.0,0.5571040777948366,3,default,gbdt
3,0.3,least_risky,0.8186440677966101,0.5767195767195767,0.23851203501094093,0.15343915343915343,11797,0.19564296007459522,322,97,60,37,0.6185567010309279,0.6490683229813664,60.0,0.557246967727779,3,default,gbdt
4,0.3,least_risky,0.8373001776198934,0.644808743169399,0.2309197651663405,0.2896174863387978,14073,0.19185674696226818,321,97,51,46,0.5257731958762887,0.6230529595015576,51.0,0.5797794420945903,3,default,gbdt
5,0.3,least_risky,0.8346577017114915,0.6379310344827587,0.24462809917355371,0.27586206896551724,16356,0.19112252384446074,311,94,62,32,0.6595744680851063,0.7170418006430869,62.0,0.5765162521329412,3,default,gbdt
6,0.3,least_risky,0.8328414274215187,0.596078431372549,0.2261904761904762,0.19215686274509805,18632,0.18827823100042937,320,96,56,40,0.5833333333333334,0.68125,56.0,0.5710768662848261,3,default,gbdt
7,0.3,least_risky,0.8339712918660287,0.627906976744186,0.2131578947368421,0.2558139534883721,20900,0.18593301435406698,332,100,50,50,0.5,0.6626506024096386,50.0,0.5895330504691978,3,default,gbdt
8,0.3,least_risky,0.8294891140331968,0.62109375,0.18640093786635403,0.2421875,23193,0.1848402535247704,297,90,52,38,0.5777777777777777,0.6531986531986532,52.0,0.5647259705190378,3,default,gbdt
9,0.3,least_risky,0.8349362119725221,0.6203389830508474,0.20065789473684212,0.24067796610169492,25474,0.1834026850906807,313,94,49,45,0.5212765957446809,0.645367412140575,49.0,0.572119836957292,3,default,gbdt
10,0.3,least_risky,0.8185091825711199,0.5917721518987342,0.175422138836773,0.18354430379746836,27767,0.1823027334605827,296,89,54,35,0.6067415730337079,0.6621621621621622,54.0,0.5607455855071596,3,default,gbdt
0,0.3,least_risky,0.829,0.6923076923076923,0.4072398190045249,0.38461538461538464,5000,0.2196,0,0,0,0,0.0,0.0,0.0,0.0,4,default,gbdt
1,0.3,least_risky,0.8233676975945017,0.6708074534161491,0.34615384615384615,0.3416149068322981,7271,0.20822445330766057,328,99,61,38,0.6161616161616161,0.6798780487804879,61.0,0.5497357682160146,4,default,gbdt
2,0.3,least_risky,0.8178010471204189,0.6385542168674698,0.26903553299492383,0.27710843373493976,9547,0.19891065256101392,321,97,43,54,0.44329896907216493,0.6199376947040498,43.0,0.5603705690383185,4,default,gbdt
3,0.3,least_risky,0.8292580101180439,0.5445544554455446,0.26004728132387706,0.0891089108910891,11856,0.1958502024291498,273,82,54,28,0.6585365853658537,0.7106227106227107,54.0,0.5430827802190934,4,default,gbdt
4,0.3,least_risky,0.8273177636234961,0.5945945945945946,0.2490566037735849,0.1891891891891892,14129,0.19123787953853777,325,98,50,48,0.5102040816326531,0.6246153846153846,50.0,0.5826572855070667,4,default,gbdt
5,0.3,least_risky,0.8274916184090216,0.6033755274261603,0.23252032520325203,0.20675105485232068,16401,0.18858606182549845,327,99,50,49,0.5050505050505051,0.6636085626911316,50.0,0.577734169563204,4,default,gbdt
6,0.3,least_risky,0.8293204922418406,0.6217391304347826,0.20605187319884727,0.24347826086956523,18689,0.18604526726951684,304,92,48,44,0.5217391304347826,0.625,48.0,0.566356227507217,4,default,gbdt
7,0.3,least_risky,0.8251848318626281,0.5742971887550201,0.18571428571428572,0.14859437751004015,20961,0.18439005772625353,326,98,45,53,0.45918367346938777,0.6073619631901841,45.0,0.5529252067024298,4,default,gbdt
8,0.3,least_risky,0.8308586184635248,0.6287878787878788,0.19437939110070257,0.25757575757575757,23232,0.18452995867768596,328,99,56,43,0.5656565656565656,0.6951219512195121,56.0,0.5621602311606609,4,default,gbdt
9,0.3,least_risky,0.8337901331245106,0.5709459459459459,0.18967452300785634,0.14189189189189189,25537,0.1843991071778204,279,84,46,38,0.5476190476190477,0.6057347670250897,46.0,0.5725034874693554,4,default,gbdt
10,0.3,least_risky,0.8274312421355384,0.5916955017301038,0.1688055281342547,0.18339100346020762,27813,0.18318771797360947,320,96,53,43,0.5520833333333334,0.70625,53.0,0.5623595533117302,4,default,gbdt
0,0.5,least_risky,0.823,0.680327868852459,0.3755656108597285,0.36065573770491804,5000,0.2226,0,0,0,0,0.0,0.0,0.0,0.0,0,default,gbdt
1,0.5,least_risky,0.8346938775510204,0.625,0.3225806451612903,0.25,7347,0.20920103443582413,306,153,93,60,0.6078431372549019,0.6535947712418301,93.0,0.6060188174723623,0,default,gbdt
2,0.5,least_risky,0.8135942327497425,0.6378378378378379,0.2857142857142857,0.2756756756756757,9708,0.20714874330449115,279,140,91,49,0.65,0.6881720430107527,91.0,0.6108624028131625,0,default,gbdt
3,0.5,least_risky,0.8340937370385733,0.7348066298342542,0.27422680412371137,0.4696132596685083,12051,0.20288772715957182,314,157,100,57,0.6369426751592356,0.6496815286624203,100.0,0.611490797889982,0,default,gbdt
4,0.5,least_risky,0.8247136410968414,0.680327868852459,0.2799325463743676,0.36065573770491804,14401,0.20241649885424623,300,150,90,60,0.6,0.68,90.0,0.6086046325432805,0,default,gbdt
5,0.5,least_risky,0.8279152997315836,0.6703296703296703,0.27313432835820894,0.34065934065934067,16762,0.19955852523565207,278,139,85,54,0.6115107913669064,0.6870503597122302,85.0,0.601365919265649,0,default,gbdt
6,0.5,least_risky,0.8184671723777138,0.6237623762376238,0.24577373211963588,0.24752475247524752,19113,0.1967247423219798,298,149,85,64,0.5704697986577181,0.6812080536912751,85.0,0.5970419650009591,0,default,gbdt
7,0.5,least_risky,0.8194315004659832,0.5828220858895705,0.22919179734620024,0.1656441717791411,21457,0.1954140839819173,312,156,98,58,0.6282051282051282,0.6730769230769231,98.0,0.6274166820840897,0,default,gbdt
8,0.5,least_risky,0.8190596137699412,0.6090651558073654,0.22896698615548455,0.21813031161473087,23819,0.19497040178009153,276,138,88,50,0.6376811594202898,0.7028985507246377,88.0,0.6088285272068851,0,default,gbdt
9,0.5,least_risky,0.8205275229357798,0.6277173913043478,0.22362052274927396,0.2554347826086957,26158,0.19447205443841273,322,161,91,70,0.5652173913043478,0.6459627329192547,91.0,0.6249628755911578,0,default,gbdt
10,0.5,least_risky,0.83038063497632,0.6781914893617021,0.23160762942779292,0.35638297872340424,28502,0.19423198372044068,313,157,101,56,0.643312101910828,0.6900958466453674,101.0,0.6085968543292228,0,default,gbdt
0,0.5,least_risky,0.801,0.5899280575539568,0.36607142857142855,0.17985611510791366,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,1,default,gbdt
1,0.5,least_risky,0.7956403269754768,0.6887417218543046,0.2913165266106443,0.37748344370860926,7339,0.21842212835536176,322,161,104,57,0.6459627329192547,0.6708074534161491,104.0,0.5854297951868237,1,default,gbdt
2,0.5,least_risky,0.8205260443527591,0.6424870466321243,0.3076923076923077,0.2849740932642487,9691,0.20967908368589414,296,148,95,53,0.6418918918918919,0.6722972972972973,95.0,0.614292929242722,1,default,gbdt
3,0.5,least_risky,0.8136929460580913,0.6376811594202898,0.2608695652173913,0.2753623188405797,12048,0.20418326693227093,287,144,91,53,0.6319444444444444,0.6829268292682927,91.0,0.6021095554628602,1,default,gbdt
4,0.5,least_risky,0.8263888888888888,0.631578947368421,0.29473684210526313,0.2631578947368421,14398,0.19947214890957077,300,150,91,59,0.6066666666666667,0.66,91.0,0.60084910070063,1,default,gbdt
5,0.5,least_risky,0.828008360704688,0.603448275862069,0.2751572327044025,0.20689655172413793,16745,0.1980292624664079,307,154,106,48,0.6883116883116883,0.7035830618892508,106.0,0.6186388885052511,1,default,gbdt
6,0.5,least_risky,0.8294918805657412,0.6346153846153846,0.2693877551020408,0.2692307692307692,19088,0.19609178541492037,315,158,86,72,0.5443037974683544,0.6476190476190476,86.0,0.6146581745797549,1,default,gbdt
7,0.5,least_risky,0.8263305322128851,0.6323529411764706,0.2577937649880096,0.2647058823529412,21420,0.19547152194211018,336,168,93,75,0.5535714285714286,0.6726190476190477,93.0,0.623479902112241,1,default,gbdt
8,0.5,least_risky,0.8318602693602694,0.6211340206185567,0.2698768197088466,0.2422680412371134,23760,0.19486531986531985,320,160,93,67,0.58125,0.65,93.0,0.6142729844108636,1,default,gbdt
9,0.5,least_risky,0.830781010719755,0.6202830188679245,0.2667342799188641,0.24056603773584906,26120,0.1950229709035222,280,140,89,51,0.6357142857142857,0.7,89.0,0.621058961482295,1,default,gbdt
10,0.5,least_risky,0.8261327713382508,0.6347826086956522,0.2621184919210054,0.26956521739130435,28466,0.19398580763015527,308,154,97,57,0.6298701298701299,0.6493506493506493,97.0,0.6154038429414088,1,default,gbdt
0,0.5,least_risky,0.826,0.6614173228346457,0.39069767441860465,0.3228346456692913,5000,0.2188,0,0,0,0,0.0,0.0,0.0,0.0,2,default,gbdt
1,0.5,least_risky,0.8210884353741497,0.6299212598425197,0.2702702702702703,0.25984251968503935,7348,0.21121393576483397,304,152,90,62,0.5921052631578947,0.6842105263157895,90.0,0.629820397424588,2,default,gbdt
2,0.5,least_risky,0.8250128667009778,0.6582278481012658,0.26666666666666666,0.31645569620253167,9713,0.20199732317512611,270,135,71,64,0.5259259259259259,0.6370370370370371,71.0,0.6016284116495669,2,default,gbdt
3,0.5,least_risky,0.8204064703442555,0.6782178217821783,0.2712871287128713,0.3564356435643564,12054,0.20117803218848515,319,160,109,51,0.68125,0.7272727272727273,109.0,0.6086853330436426,2,default,gbdt
4,0.5,least_risky,0.8278375564040263,0.6709401709401709,0.2725694444444444,0.3418803418803419,14402,0.20038883488404388,305,153,103,50,0.673202614379085,0.6918032786885245,103.0,0.6060129416517144,2,default,gbdt
5,0.5,least_risky,0.8223880597014925,0.6329588014981273,0.25375375375375375,0.26591760299625467,16748,0.19662049199904466,308,154,87,67,0.564935064935065,0.6396103896103896,87.0,0.6000660622921744,2,default,gbdt
6,0.5,least_risky,0.8249607535321821,0.6192170818505338,0.23641304347826086,0.23843416370106763,19106,0.19595938448654873,284,142,82,60,0.5774647887323944,0.6690140845070423,82.0,0.6139328077862228,2,default,gbdt
7,0.5,least_risky,0.8354695875087392,0.6435045317220544,0.26591760299625467,0.28700906344410876,21454,0.19450918243684162,304,152,89,63,0.5855263157894737,0.6776315789473685,89.0,0.6302279384757656,2,default,gbdt
8,0.5,least_risky,0.8315479941188826,0.652542372881356,0.25384615384615383,0.3050847457627119,23802,0.19485757499369802,304,152,92,60,0.6052631578947368,0.6447368421052632,92.0,0.6089574448805534,2,default,gbdt
9,0.5,least_risky,0.8266768583986241,0.65,0.23054187192118228,0.3,26164,0.19523008714263873,277,139,92,47,0.6618705035971223,0.7111913357400722,92.0,0.6018844040738053,2,default,gbdt
10,0.5,least_risky,0.827695004382121,0.6350710900473934,0.24430264357338194,0.27014218009478674,28525,0.19428571428571428,278,139,80,59,0.5755395683453237,0.6474820143884892,80.0,0.6000464396727087,2,default,gbdt
0,0.5,least_risky,0.813,0.5470085470085471,0.32323232323232326,0.09401709401709402,5000,0.211,0,0,0,0,0.0,0.0,0.0,0.0,3,default,gbdt
1,0.5,least_risky,0.8279863481228669,0.6455696202531646,0.3422818791946309,0.2911392405063291,7324,0.2064445658110322,352,176,109,67,0.6193181818181818,0.6789772727272727,109.0,0.5947781162226526,3,default,gbdt
2,0.5,least_risky,0.8244432936302434,0.6476683937823834,0.31565656565656564,0.29533678756476683,9655,0.20165717244950804,338,169,92,77,0.5443786982248521,0.6745562130177515,92.0,0.5985663638921424,3,default,gbdt
3,0.5,least_risky,0.8254893794252395,0.6210045662100456,0.288135593220339,0.2420091324200913,12003,0.20278263767391486,304,152,95,57,0.625,0.6513157894736842,95.0,0.5812670703292274,3,default,gbdt
4,0.5,least_risky,0.8230581678857541,0.680952380952381,0.24486301369863014,0.3619047619047619,14353,0.19960983766459975,301,151,85,66,0.5629139072847682,0.6478405315614618,85.0,0.6152444227138011,3,default,gbdt
5,0.5,least_risky,0.8310871518418689,0.6521739130434783,0.2777777777777778,0.30434782608695654,16693,0.1993050979452465,320,160,104,56,0.65,0.715625,104.0,0.5815509401681991,3,default,gbdt
6,0.5,least_risky,0.8279936974789915,0.6336633663366337,0.2608695652173913,0.26732673267326734,19037,0.19682723118138362,312,156,87,69,0.5576923076923077,0.6762820512820513,87.0,0.6008730501489561,3,default,gbdt
7,0.5,least_risky,0.8257717492984097,0.6234939759036144,0.2503022974607013,0.2469879518072289,21376,0.19535928143712575,323,162,98,64,0.6049382716049383,0.6718266253869969,98.0,0.5987975949114359,3,default,gbdt
8,0.5,least_risky,0.823888771855909,0.6128133704735376,0.23991275899672845,0.22562674094707522,23731,0.19447136656693775,291,146,84,62,0.5753424657534246,0.6460481099656358,84.0,0.6001056348084526,3,default,gbdt
9,0.5,least_risky,0.8274870615296147,0.6125,0.2474747474747475,0.225,26081,0.1933974924274376,300,150,85,65,0.5666666666666667,0.6466666666666666,85.0,0.6132966916505832,3,default,gbdt
10,0.5,least_risky,0.8204992967651196,0.6354916067146283,0.23368606701940034,0.2709832134292566,28439,0.19241182882661134,285,143,84,59,0.5874125874125874,0.6596491228070176,84.0,0.6022000376373092,3,default,gbdt
0,0.5,least_risky,0.829,0.6923076923076923,0.4072398190045249,0.38461538461538464,5000,0.2196,0,0,0,0,0.0,0.0,0.0,0.0,4,default,gbdt
1,0.5,least_risky,0.8235694822888283,0.6742857142857143,0.36875,0.3485714285714286,7336,0.21128680479825518,328,164,97,67,0.5914634146341463,0.6798780487804879,97.0,0.578544051384116,4,default,gbdt
2,0.5,least_risky,0.8196382428940568,0.61,0.3104325699745547,0.22,9673,0.2040731934249974,326,163,86,77,0.5276073619631901,0.6226993865030674,86.0,0.5956332609505658,4,default,gbdt
3,0.5,least_risky,0.816708229426434,0.5806451612903226,0.2647058823529412,0.16129032258064516,12029,0.2018455399451326,289,145,90,55,0.6206896551724138,0.6885813148788927,90.0,0.5866391780411606,4,default,gbdt
4,0.5,least_risky,0.8260869565217391,0.6307692307692307,0.2887323943661972,0.26153846153846155,14375,0.1987478260869565,309,155,93,62,0.6,0.6375404530744336,93.0,0.6156796037272348,4,default,gbdt
5,0.5,least_risky,0.8216636744464393,0.6246056782334385,0.29333333333333333,0.24921135646687698,16708,0.19721091692602347,334,167,99,68,0.592814371257485,0.655688622754491,99.0,0.5914479511385495,4,default,gbdt
6,0.5,least_risky,0.8282192499344349,0.6071428571428571,0.2593619972260749,0.21428571428571427,19061,0.19474319290698283,295,148,83,65,0.5608108108108109,0.6508474576271186,83.0,0.6054707958040918,4,default,gbdt
7,0.5,least_risky,0.8278439616911937,0.6333333333333333,0.25333333333333335,0.26666666666666666,21405,0.19369306236860548,313,157,94,63,0.5987261146496815,0.6421725239616614,94.0,0.6025337774012357,4,default,gbdt
8,0.5,least_risky,0.8235789473684211,0.6147757255936676,0.2518918918918919,0.22955145118733508,23747,0.19455089063881753,317,159,104,55,0.6540880503144654,0.7066246056782335,104.0,0.5993830770110231,4,default,gbdt
9,0.5,least_risky,0.8245882803523554,0.6538461538461539,0.23151750972762647,0.3076923076923077,26106,0.1943231441048035,282,141,78,63,0.5531914893617021,0.6028368794326241,78.0,0.6225187967160799,4,default,gbdt
10,0.5,least_risky,0.8202740688685874,0.6519721577726219,0.24350086655112652,0.3039443155452436,28459,0.19389296883235532,295,148,95,53,0.6418918918918919,0.7084745762711865,95.0,0.612388784148975,4,default,gbdt
0,0.75,least_risky,0.823,0.680327868852459,0.3755656108597285,0.36065573770491804,5000,0.2226,0,0,0,0,0.0,0.0,0.0,0.0,0,default,gbdt
1,0.75,least_risky,0.828956228956229,0.6892655367231638,0.38006230529595014,0.3785310734463277,7424,0.2140355603448276,306,230,145,85,0.6304347826086957,0.6535947712418301,145.0,0.6497819344895185,0,default,gbdt
2,0.75,least_risky,0.8274987316083207,0.68,0.36342042755344417,0.36,9855,0.21410451547437848,276,207,133,74,0.642512077294686,0.677536231884058,133.0,0.6429499244132065,0,default,gbdt
3,0.75,least_risky,0.8232899022801303,0.7073170731707317,0.3246268656716418,0.4146341463414634,12278,0.21135364065808765,309,232,149,83,0.6422413793103449,0.6537216828478964,149.0,0.6361817416141268,0,default,gbdt
4,0.75,least_risky,0.824209452567154,0.6516129032258065,0.33060556464811786,0.3032258064516129,14702,0.2121480070738675,307,231,148,83,0.6406926406926406,0.6775244299674267,148.0,0.6392687903140182,0,default,gbdt
5,0.75,least_risky,0.8211263495768895,0.6636636636636637,0.3060941828254848,0.32732732732732733,17132,0.21030819519028718,280,210,136,74,0.6476190476190476,0.6714285714285714,136.0,0.6435644426600107,0,default,gbdt
6,0.75,least_risky,0.8195296523517382,0.6477272727272727,0.2814814814814815,0.29545454545454547,19559,0.20844623958280076,292,219,138,81,0.6301369863013698,0.6746575342465754,138.0,0.6443810934810463,0,default,gbdt
7,0.75,least_risky,0.8155560609506481,0.6412776412776413,0.2818574514038877,0.28255528255528256,21981,0.20767935944679497,314,236,158,78,0.6694915254237288,0.6847133757961783,158.0,0.6502977230768042,0,default,gbdt
8,0.75,least_risky,0.8261314765513005,0.6696230598669624,0.3013972055888224,0.3392461197339246,24411,0.20773421818032853,280,210,145,65,0.6904761904761905,0.7,145.0,0.6459076451259079,0,default,gbdt
9,0.75,least_risky,0.8151667598285821,0.654320987654321,0.27845884413309985,0.30864197530864196,26831,0.20767023219410383,321,241,152,89,0.6307053941908713,0.6573208722741433,152.0,0.6506844341543171,0,default,gbdt
10,0.75,least_risky,0.8234489830798154,0.6858736059479554,0.29927007299270075,0.37174721189591076,29255,0.20762262861049394,305,229,150,79,0.6550218340611353,0.6950819672131148,150.0,0.6547523094085219,0,default,gbdt
0,0.75,least_risky,0.801,0.5899280575539568,0.36607142857142855,0.17985611510791366,5000,0.2286,0,0,0,0,0.0,0.0,0.0,0.0,1,default,gbdt
1,0.75,least_risky,0.8005390835579514,0.6608187134502924,0.32193732193732194,0.3216374269005848,7420,0.2238544474393531,322,242,162,80,0.6694214876033058,0.6708074534161491,162.0,0.6252677551405502,1,default,gbdt
2,0.75,least_risky,0.8268156424581006,0.6210045662100456,0.34517766497461927,0.2420091324200913,9844,0.21739130434782608,304,228,147,81,0.6447368421052632,0.6611842105263158,147.0,0.6596090624988176,1,default,gbdt
3,0.75,least_risky,0.8183299389002037,0.6640625,0.32075471698113206,0.328125,12271,0.2129410805965284,293,220,134,86,0.6090909090909091,0.6621160409556314,134.0,0.6481374018697472,1,default,gbdt
4,0.75,least_risky,0.8149659863945579,0.6314102564102564,0.3146964856230032,0.26282051282051283,14697,0.2092263727291284,299,225,146,79,0.6488888888888888,0.6789297658862876,146.0,0.6322721992993892,1,default,gbdt
5,0.75,least_risky,0.8283211678832116,0.659400544959128,0.3432624113475177,0.3188010899182561,17122,0.20879570143674805,301,226,161,65,0.7123893805309734,0.7142857142857143,161.0,0.6565245841944173,1,default,gbdt
6,0.75,least_risky,0.8252750063954976,0.6487119437939111,0.3419753086419753,0.297423887587822,19544,0.20773638968481375,312,234,138,96,0.5897435897435898,0.6346153846153846,138.0,0.6372756337579301,1,default,gbdt
7,0.75,least_risky,0.8290072859744991,0.676923076923077,0.33771929824561403,0.35384615384615387,21959,0.20802404481078374,341,256,159,97,0.62109375,0.6686217008797654,159.0,0.64866169387753,1,default,gbdt
8,0.75,least_risky,0.8221903199343724,0.6517311608961304,0.31496062992125984,0.3034623217922607,24380,0.20783429040196882,319,240,147,93,0.6125,0.64576802507837,147.0,0.6490150386131514,1,default,gbdt
9,0.75,least_risky,0.8247249673690099,0.6431159420289855,0.3233151183970856,0.286231884057971,26811,0.20819812763418,279,210,142,68,0.6761904761904762,0.7096774193548387,142.0,0.6520443738965722,1,default,gbdt
10,0.75,least_risky,0.8128955019668206,0.6340640809443507,0.30007980845969673,0.26812816188870153,29235,0.20714896528134086,304,228,146,82,0.6403508771929824,0.6677631578947368,146.0,0.6572511056366934,1,default,gbdt
0,0.75,least_risky,0.826,0.6614173228346457,0.39069767441860465,0.3228346456692913,5000,0.2188,0,0,0,0,0.0,0.0,0.0,0.0,2,default,gbdt
1,0.75,least_risky,0.8262626262626263,0.6845637583892618,0.3258785942492013,0.3691275167785235,7424,0.21713362068965517,304,228,150,78,0.6578947368421053,0.6842105263157895,150.0,0.6717380567176254,2,default,gbdt
2,0.75,least_risky,0.8244545915778793,0.6778846153846154,0.3357142857142857,0.3557692307692308,9855,0.21014713343480468,277,208,126,82,0.6057692307692307,0.6425992779783394,126.0,0.6498747032244752,2,default,gbdt
3,0.75,least_risky,0.825254582484725,0.6447876447876448,0.33134920634920634,0.28957528957528955,12275,0.21124236252545825,320,240,168,72,0.7,0.725,168.0,0.6582689564199443,2,default,gbdt
4,0.75,least_risky,0.8251700680272109,0.6881028938906752,0.33914421553090335,0.3762057877813505,14696,0.21162221012520413,318,239,165,74,0.6903765690376569,0.6823899371069182,165.0,0.6455112943000465,2,default,gbdt
5,0.75,least_risky,0.8254014598540146,0.688953488372093,0.32554945054945056,0.37790697674418605,17124,0.20882971268395234,291,219,138,81,0.6301369863013698,0.6494845360824743,138.0,0.6489457961303504,2,default,gbdt
6,0.75,least_risky,0.8266428023523396,0.6641221374045801,0.32342007434944237,0.3282442748091603,19554,0.20916436534724353,283,213,143,70,0.6713615023474179,0.6643109540636042,143.0,0.6561278258816315,2,default,gbdt
7,0.75,least_risky,0.8234758871701547,0.7038724373576309,0.32356020942408376,0.40774487471526194,21977,0.20803567365882514,309,232,139,93,0.5991379310344828,0.656957928802589,139.0,0.6695489936554576,2,default,gbdt
8,0.75,least_risky,0.8240114730587994,0.6703296703296703,0.30078895463510846,0.34065934065934067,24402,0.20846651913777559,303,228,139,89,0.6096491228070176,0.636963696369637,139.0,0.6452501654764232,2,default,gbdt
9,0.75,least_risky,0.8204172876304023,0.6546762589928058,0.3204225352112676,0.30935251798561153,26836,0.2090102846922045,266,200,135,65,0.675,0.706766917293233,135.0,0.6532838855034154,2,default,gbdt
10,0.75,least_risky,0.8245344267896805,0.6531365313653137,0.2967309304274937,0.3062730627306273,29263,0.20787342377746643,292,219,127,92,0.5799086757990868,0.6404109589041096,127.0,0.638832069258147,2,default,gbdt
0,0.75,least_risky,0.813,0.5470085470085471,0.32323232323232326,0.09401709401709402,5000,0.211,0,0,0,0,0.0,0.0,0.0,0.0,3,default,gbdt
1,0.75,least_risky,0.8307484828051247,0.73125,0.36,0.4625,7412,0.21222342147868323,352,264,170,94,0.6439393939393939,0.6789772727272727,170.0,0.6322023392718872,3,default,gbdt
2,0.75,least_risky,0.8175813008130082,0.6101694915254238,0.35036496350364965,0.22033898305084745,9837,0.2115482362508895,300,225,148,77,0.6577777777777778,0.7033333333333334,148.0,0.6386669658402987,3,default,gbdt
3,0.75,least_risky,0.8217781402936378,0.6559139784946236,0.34923664122137404,0.3118279569892473,12259,0.2133126682437393,314,236,151,85,0.6398305084745762,0.6592356687898089,151.0,0.6365078771865671,3,default,gbdt
4,0.75,least_risky,0.8164794007490637,0.6470588235294118,0.314785373608903,0.29411764705882354,14685,0.21123595505617979,297,223,137,86,0.6143497757847534,0.6430976430976431,137.0,0.6496964639843535,3,default,gbdt
5,0.75,least_risky,0.8114586378251973,0.6519480519480519,0.3293963254593176,0.3038961038961039,17105,0.21216018707980122,321,241,167,74,0.6929460580912863,0.7071651090342679,167.0,0.6320324280528987,3,default,gbdt
6,0.75,least_risky,0.8243727598566308,0.6826196473551638,0.32611311672683513,0.36523929471032746,19529,0.21071227405397103,304,228,154,74,0.6754385964912281,0.6973684210526315,154.0,0.6578939777187193,3,default,gbdt
7,0.75,least_risky,0.8257403189066059,0.6450116009280742,0.31235955056179776,0.2900232018561485,21950,0.20984054669703872,318,239,159,80,0.6652719665271967,0.6792452830188679,159.0,0.6483646547104023,3,default,gbdt
8,0.75,least_risky,0.8170631665299426,0.6448202959830867,0.29640427599611274,0.28964059196617337,24379,0.20886828828089748,287,216,132,84,0.6111111111111112,0.6585365853658537,132.0,0.656197325051758,3,default,gbdt
9,0.75,least_risky,0.8252191755269539,0.6349809885931559,0.30954587581093607,0.26996197718631176,26805,0.20790897220667787,299,225,141,84,0.6266666666666667,0.6622073578595318,141.0,0.6510805094673583,3,default,gbdt
10,0.75,least_risky,0.8205917564563023,0.6461267605633803,0.30205761316872426,0.29225352112676056,29235,0.20704634855481444,282,212,135,77,0.6367924528301887,0.6631205673758865,135.0,0.653349666120187,3,default,gbdt
0,0.75,least_risky,0.829,0.6923076923076923,0.4072398190045249,0.38461538461538464,5000,0.2196,0,0,0,0,0.0,0.0,0.0,0.0,4,default,gbdt
1,0.75,least_risky,0.8207547169811321,0.6510416666666666,0.38580246913580246,0.3020833333333333,7418,0.21730924777568078,328,246,159,87,0.6463414634146342,0.6798780487804879,159.0,0.6245122890084638,4,default,gbdt
2,0.75,least_risky,0.824097610574479,0.6260869565217392,0.3564356435643564,0.25217391304347825,9835,0.2125063548551093,332,249,144,105,0.5783132530120482,0.6234939759036144,144.0,0.6473644411500538,4,default,gbdt
