iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
0,0.01,least_risky,0.773,0.5405405405405406,0.08695652173913043,0.08108108108108109,5000,0.2296,0,0,0,0,0.0,0.0,0.0,0.0,3,ppdai_imb77,rf
1,0.01,least_risky,0.7794019933554818,0.43137254901960786,0.06769230769230769,-0.13725490196078433,7523,0.22650538349062874,102,2,1,1,0.5,0.5294117647058824,1.0,0.51,3,ppdai_imb77,rf
2,0.01,least_risky,0.7851445663010967,0.524390243902439,0.09885057471264368,0.04878048780487805,10029,0.22385083258550204,119,2,0,2,0.0,0.5126050420168067,0.0,0.51,3,ppdai_imb77,rf
3,0.01,least_risky,0.7779992028696692,0.42105263157894735,0.05871559633027523,-0.15789473684210525,12541,0.22390558966589585,113,2,0,2,0.0,0.5486725663716814,0.0,0.51,3,ppdai_imb77,rf
4,0.01,least_risky,0.777593085106383,0.5280898876404494,0.06973293768545995,0.056179775280898875,15038,0.22203750498736535,128,2,1,1,0.5,0.5859375,1.0,0.51,3,ppdai_imb77,rf
5,0.01,least_risky,0.7802166476624858,0.49056603773584906,0.06762028608582575,-0.018867924528301886,17537,0.22096139590579916,126,2,0,2,0.0,0.48412698412698413,0.0,0.51,3,ppdai_imb77,rf
6,0.01,least_risky,0.7808834539555778,0.5447761194029851,0.08202247191011236,0.08955223880597014,20035,0.21986523583728476,127,2,1,1,0.5,0.5354330708661418,1.0,0.51,3,ppdai_imb77,rf
7,0.01,least_risky,0.7846529163894433,0.48484848484848486,0.06618407445708377,-0.030303030303030304,22543,0.2186044448387526,117,2,1,1,0.5,0.5470085470085471,1.0,0.51,3,ppdai_imb77,rf
8,0.01,least_risky,0.7879816330604911,0.6111111111111112,0.06077348066298342,0.2222222222222222,25042,0.2171152463860714,126,2,1,1,0.5,0.626984126984127,1.0,0.51,3,ppdai_imb77,rf
9,0.01,least_risky,0.7866086009798585,0.49044585987261147,0.06564364876385337,-0.01910828025477707,27551,0.21708830895430292,116,2,0,2,0.0,0.6293103448275862,0.0,0.51,3,ppdai_imb77,rf
10,0.01,least_risky,0.7915141430948419,0.5847457627118644,0.05420267085624509,0.1694915254237288,30048,0.21678647497337594,128,2,0,2,0.0,0.6015625,0.0,0.51,3,ppdai_imb77,rf
0,0.01,least_risky,0.777,0.5384615384615384,0.12334801762114538,0.07692307692307693,5000,0.2324,0,0,0,0,0.0,0.0,0.0,0.0,4,ppdai_imb77,rf
1,0.01,least_risky,0.7736101808439384,0.5333333333333333,0.07038123167155426,0.06666666666666667,7461,0.22396461600321674,164,2,1,1,0.5,0.5609756097560976,1.0,0.51,4,ppdai_imb77,rf
2,0.01,least_risky,0.7877263581488934,0.5211267605633803,0.08705882352941176,0.04225352112676056,9938,0.22167438116321192,148,2,1,1,0.5,0.581081081081081,1.0,0.51,4,ppdai_imb77,rf
3,0.01,least_risky,0.7989524576954069,0.5757575757575758,0.07465618860510806,0.15151515151515152,12409,0.2157305181722943,154,2,1,1,0.5,0.525974025974026,1.0,0.51,4,ppdai_imb77,rf
4,0.01,least_risky,0.7792338709677419,0.5411764705882353,0.06927710843373494,0.08235294117647059,14876,0.2129604732454961,158,2,0,2,0.0,0.5189873417721519,0.0,0.51,4,ppdai_imb77,rf
5,0.01,least_risky,0.7836981566820277,0.49504950495049505,0.06666666666666667,-0.009900990099009901,17359,0.2136643815888012,142,2,1,1,0.5,0.5915492957746479,1.0,0.51,4,ppdai_imb77,rf
6,0.01,least_risky,0.7848324514991182,0.6266666666666667,0.053837342497136315,0.25333333333333335,19842,0.21217619191613749,142,2,1,1,0.5,0.5422535211267606,1.0,0.51,4,ppdai_imb77,rf
7,0.01,least_risky,0.7867679928475637,0.5142857142857142,0.05642633228840126,0.02857142857142857,22366,0.212510059912367,101,2,0,2,0.0,0.5148514851485149,0.0,0.51,4,ppdai_imb77,rf
8,0.01,least_risky,0.7853266331658292,0.49473684210526314,0.044048734770384255,-0.010526315789473684,24872,0.21401576069475717,119,2,1,1,0.5,0.5798319327731093,1.0,0.51,4,ppdai_imb77,rf
9,0.01,least_risky,0.7871757398611618,0.5288461538461539,0.04696840307429547,0.057692307692307696,27369,0.21608389053308488,128,2,1,1,0.5,0.546875,1.0,0.51,4,ppdai_imb77,rf
10,0.01,least_risky,0.7813860060261132,0.5925925925925926,0.048265460030165915,0.18518518518518517,29868,0.2151131645908665,126,2,1,1,0.5,0.5793650793650794,1.0,0.51,4,ppdai_imb77,rf
0,0.02,least_risky,0.795,0.625,0.11627906976744186,0.25,5000,0.2248,0,0,0,0,0.0,0.0,0.0,0.0,0,ppdai_imb77,rf
1,0.02,least_risky,0.7784431137724551,0.5576923076923077,0.0855457227138643,0.11538461538461539,7512,0.22377529286474973,114,3,1,2,0.3333333333333333,0.5087719298245614,1.0,0.51,0,ppdai_imb77,rf
2,0.02,least_risky,0.7972027972027972,0.5205479452054794,0.09290953545232274,0.0410958904109589,10009,0.21800379658307523,129,3,2,1,0.6666666666666666,0.5658914728682171,2.0,0.51,0,ppdai_imb77,rf
3,0.02,least_risky,0.7812375249500998,0.5544554455445545,0.1001788908765653,0.10891089108910891,12522,0.21681839961667465,113,3,1,2,0.3333333333333333,0.5575221238938053,1.0,0.51,0,ppdai_imb77,rf
4,0.02,least_risky,0.7952729693741678,0.5673076923076923,0.09379968203497616,0.1346153846153846,15016,0.21710175812466703,132,3,2,1,0.6666666666666666,0.6060606060606061,2.0,0.51,0,ppdai_imb77,rf
5,0.02,least_risky,0.788752497858978,0.48695652173913045,0.07598371777476255,-0.02608695652173913,17511,0.21694934612529268,131,3,2,1,0.6666666666666666,0.5267175572519084,2.0,0.51,0,ppdai_imb77,rf
6,0.02,least_risky,0.7955056179775281,0.6,0.06801909307875895,0.2,20025,0.21632958801498128,112,3,3,0,1.0,0.45535714285714285,3.0,0.51,0,ppdai_imb77,rf
7,0.02,least_risky,0.7868707030383677,0.4375,0.06680805938494168,-0.125,22541,0.2186682046049421,110,3,0,3,0.0,0.6454545454545455,0.0,0.51,0,ppdai_imb77,rf
