iteration,exploration_rate,ranking_strategy,accuracy,precision,recall,kickout,training_set_size,training_default_rate,n_rejects_total,n_explored,n_explored_defaulted,n_explored_repaid,exploration_default_rate,reject_default_rate,exploration_cost,explored_risk_mean,run,dataset,model
7,0.3,least_risky,0.7813912755331487,0.6238317757009346,0.028580603725112397,0.24766355140186916,211242,0.21931718124236657,445,134,72,62,0.5373134328358209,0.5775280898876405,72.0,0.5110638598474491,3,lendingclub_imb77,gbdt
8,0.3,least_risky,0.7798222260391618,0.6275720164609053,0.029386260718759032,0.2551440329218107,232880,0.21967536928890416,449,135,76,59,0.562962962962963,0.6146993318485523,76.0,0.5094776089796789,3,lendingclub_imb77,gbdt
9,0.3,least_risky,0.7796220633299284,0.5971943887775552,0.026334393778720395,0.19438877755511022,254540,0.21989864068515755,418,126,67,59,0.5317460317460317,0.6148325358851675,67.0,0.5085275075296951,3,lendingclub_imb77,gbdt
10,0.3,least_risky,0.7828086246537647,0.5845896147403685,0.028847743428665897,0.16917922948073702,276182,0.21957260067636558,444,134,77,57,0.5746268656716418,0.6103603603603603,77.0,0.5097256349107979,3,lendingclub_imb77,gbdt
0,0.3,least_risky,0.7716666666666666,0.5641025641025641,0.06330935251798561,0.1282051282051282,60000,0.22443333333333335,0,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,gbdt
1,0.3,least_risky,0.7820355610055181,0.5793650793650794,0.06058091286307054,0.15873015873015872,81550,0.2217167381974249,575,173,91,82,0.5260115606936416,0.5721739130434783,91.0,0.5123145808806079,4,lendingclub_imb77,gbdt
2,0.3,least_risky,0.7793996411425246,0.5764075067024129,0.046678245766391666,0.15281501340482573,103105,0.22101740943698173,568,171,81,90,0.47368421052631576,0.5721830985915493,81.0,0.5103915548148207,4,lendingclub_imb77,gbdt
3,0.3,least_risky,0.7843223736968725,0.5764075067024129,0.039551140544518026,0.15281501340482573,124698,0.2208696210043465,513,154,81,73,0.525974025974026,0.5925925925925926,81.0,0.511122433370856,4,lendingclub_imb77,gbdt
4,0.3,least_risky,0.7839860570022554,0.5444191343963554,0.037578616352201256,0.0888382687927107,146309,0.22024619128009898,488,147,76,71,0.5170068027210885,0.5450819672131147,76.0,0.5102350298905277,4,lendingclub_imb77,gbdt
5,0.3,least_risky,0.7820222711844221,0.5569620253164557,0.035796610169491525,0.11392405063291139,167930,0.21979396176978502,474,143,75,68,0.5244755244755245,0.5738396624472574,75.0,0.5105854265919945,4,lendingclub_imb77,gbdt
6,0.3,least_risky,0.7860930122134585,0.5508637236084453,0.03516295025728988,0.1017274472168906,189542,0.21940255985480792,487,147,74,73,0.5034013605442177,0.5790554414784395,74.0,0.5120154099293532,4,lendingclub_imb77,gbdt
7,0.3,least_risky,0.78243163253226,0.5542168674698795,0.029860434923726063,0.10843373493975904,211172,0.21955562290455174,461,139,84,55,0.60431654676259,0.596529284164859,84.0,0.5098805950460725,4,lendingclub_imb77,gbdt
8,0.3,least_risky,0.7849855010202986,0.5529197080291971,0.030095351609058404,0.10583941605839416,232772,0.21978158885089272,504,152,74,78,0.4868421052631579,0.5674603174603174,74.0,0.5092979129858136,4,lendingclub_imb77,gbdt
9,0.3,least_risky,0.7847203113329927,0.5891472868217055,0.027523766410140336,0.17829457364341086,254388,0.21964086356274667,480,144,84,60,0.5833333333333334,0.61875,84.0,0.5082891403334788,4,lendingclub_imb77,gbdt
10,0.3,least_risky,0.7839482693039178,0.5546492659053833,0.0283451438099208,0.10929853181076672,276044,0.21936720233006332,423,127,67,60,0.5275590551181102,0.5815602836879432,67.0,0.5070090502042435,4,lendingclub_imb77,gbdt
0,0.5,least_risky,0.7825,0.5335051546391752,0.07852807283763277,0.06701030927835051,60000,0.22338333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0,lendingclub_imb77,gbdt
1,0.5,least_risky,0.7818761105324429,0.5657142857142857,0.05490848585690516,0.13142857142857142,81601,0.22203159275008885,702,351,177,174,0.5042735042735043,0.5270655270655271,177.0,0.5221944252553258,0,lendingclub_imb77,gbdt
2,0.5,least_risky,0.7773044151820294,0.5373563218390804,0.04042369217466494,0.07471264367816093,103276,0.22137766760912506,554,277,139,138,0.5018050541516246,0.5469314079422383,139.0,0.5199270126946427,0,lendingclub_imb77,gbdt
3,0.5,least_risky,0.7837340480857703,0.5691244239631337,0.04518843761434321,0.1382488479262673,124984,0.22086827113870575,489,245,123,122,0.5020408163265306,0.5725971370143149,123.0,0.5184065882314894,0,lendingclub_imb77,gbdt
4,0.5,least_risky,0.7828117542783118,0.5608365019011406,0.04584304584304584,0.12167300380228137,146670,0.2204745346696666,532,266,142,124,0.5338345864661654,0.6052631578947368,142.0,0.5191403575502958,0,lendingclub_imb77,gbdt
5,0.5,least_risky,0.7806689241371116,0.6044176706827309,0.040197649572649576,0.20883534136546184,168328,0.22062877239674922,588,294,165,129,0.5612244897959183,0.5544217687074829,165.0,0.5168767119961865,0,lendingclub_imb77,gbdt
6,0.5,least_risky,0.7834552439088565,0.6006825938566553,0.04216578821274557,0.20136518771331058,190030,0.22053886228490238,500,250,144,106,0.576,0.598,144.0,0.5167742605805654,0,lendingclub_imb77,gbdt
7,0.5,least_risky,0.7833427788797582,0.5774410774410774,0.037013057084277545,0.15488215488215487,211739,0.22065845215099722,487,244,131,113,0.5368852459016393,0.5728952772073922,131.0,0.517201905064406,0,lendingclub_imb77,gbdt
8,0.5,least_risky,0.7831516267911839,0.5544554455445545,0.0384276051367513,0.10891089108910891,233433,0.22028590644853127,516,258,138,120,0.5348837209302325,0.5813953488372093,138.0,0.5179366512941809,0,lendingclub_imb77,gbdt
9,0.5,least_risky,0.7810160322997922,0.562254259501966,0.03807241746538871,0.12450851900393185,255109,0.22023919187484564,552,276,165,111,0.5978260869565217,0.6014492753623188,165.0,0.5168519612871062,0,lendingclub_imb77,gbdt
10,0.5,least_risky,0.7796542817405127,0.5964912280701754,0.03581267217630854,0.19298245614035087,276812,0.22043842029969798,499,250,131,119,0.524,0.5490981963927856,131.0,0.5192082471171852,0,lendingclub_imb77,gbdt
0,0.5,least_risky,0.7815,0.5657894736842105,0.08046407185628743,0.13157894736842105,60000,0.22658333333333333,0,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,gbdt
1,0.5,least_risky,0.7829576084293065,0.5604113110539846,0.060724233983286906,0.12082262210796915,81619,0.22442078437618693,667,334,175,159,0.5239520958083832,0.5487256371814093,175.0,0.5219844256552217,1,lendingclub_imb77,gbdt
2,0.5,least_risky,0.7827434271050211,0.5717761557177615,0.051693796744390674,0.1435523114355231,103264,0.2217326464208243,614,307,154,153,0.501628664495114,0.5358306188925082,154.0,0.5208931362127244,1,lendingclub_imb77,gbdt
3,0.5,least_risky,0.7776932927805347,0.5515789473684211,0.04675231977159172,0.1031578947368421,124939,0.22171619750438215,555,278,141,137,0.5071942446043165,0.5711711711711712,141.0,0.519459401640553,1,lendingclub_imb77,gbdt
4,0.5,least_risky,0.7796876065752677,0.570281124497992,0.04349157733537519,0.14056224899598393,146609,0.22097551992033232,564,282,155,127,0.549645390070922,0.574468085106383,155.0,0.5202184636329877,1,lendingclub_imb77,gbdt
5,0.5,least_risky,0.7787053266391373,0.6035242290748899,0.03632506960095453,0.20704845814977973,168305,0.22059356525355753,512,256,146,110,0.5703125,0.587890625,146.0,0.5178221232973562,1,lendingclub_imb77,gbdt
6,0.5,least_risky,0.7789822659580067,0.5842696629213483,0.03674911660777385,0.16853932584269662,190026,0.2203487943755065,463,232,120,112,0.5172413793103449,0.5637149028077754,120.0,0.5155516878830099,1,lendingclub_imb77,gbdt
7,0.5,least_risky,0.7819598583234947,0.5316265060240963,0.03805519620526089,0.06325301204819277,211746,0.22036307651620338,464,232,136,96,0.5862068965517241,0.6142241379310345,136.0,0.5172820964342688,1,lendingclub_imb77,gbdt
8,0.5,least_risky,0.7820611667951683,0.5799457994579946,0.04157761802992034,0.15989159891598917,233456,0.2203370228222877,485,243,140,103,0.5761316872427984,0.6185567010309279,140.0,0.5178469101437937,1,lendingclub_imb77,gbdt
9,0.5,least_risky,0.7824485076528113,0.57001414427157,0.03598214285714286,0.14002828854314003,255134,0.22035087444244986,549,275,148,127,0.5381818181818182,0.5628415300546448,148.0,0.5185872614690781,1,lendingclub_imb77,gbdt
10,0.5,least_risky,0.7786085825747724,0.5852272727272727,0.03328486023590241,0.17045454545454544,276839,0.22040608440284787,495,248,134,114,0.5403225806451613,0.5858585858585859,134.0,0.5171403531451874,1,lendingclub_imb77,gbdt
0,0.5,least_risky,0.7783333333333333,0.5588235294117647,0.06342729970326409,0.11764705882352941,60000,0.2216,0,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,gbdt
1,0.5,least_risky,0.7797979797979798,0.5763888888888888,0.04559187036528426,0.1527777777777778,81675,0.22033670033670033,554,277,134,143,0.48375451263537905,0.5379061371841155,134.0,0.5208659445472038,2,lendingclub_imb77,gbdt
2,0.5,least_risky,0.7765365830069152,0.5502645502645502,0.0446447735565572,0.10052910052910052,103393,0.22056618920042942,468,234,128,106,0.5470085470085471,0.5555555555555556,128.0,0.5167320428918016,2,lendingclub_imb77,gbdt
3,0.5,least_risky,0.7802518488906656,0.576530612244898,0.04066942594925319,0.15306122448979592,125074,0.22010169979372213,542,271,149,122,0.5498154981549815,0.584870848708487,149.0,0.5202744389355174,2,lendingclub_imb77,gbdt
4,0.5,least_risky,0.7806506557656276,0.5219047619047619,0.04240173320953265,0.04380952380952381,146772,0.21984438448750443,508,254,135,119,0.531496062992126,0.5885826771653543,135.0,0.5165750355299332,2,lendingclub_imb77,gbdt
5,0.5,least_risky,0.78274162906673,0.5691202872531418,0.04286100594916171,0.13824057450628366,168437,0.21948859217392852,575,288,159,129,0.5520833333333334,0.5791304347826087,159.0,0.5175953775347418,2,lendingclub_imb77,gbdt
6,0.5,least_risky,0.783832114868774,0.5772058823529411,0.0378131021194605,0.15441176470588236,190130,0.2193131015620891,519,260,143,117,0.55,0.5799614643545279,143.0,0.5183917243836201,2,lendingclub_imb77,gbdt
7,0.5,least_risky,0.7799282477341389,0.5705794947994056,0.04076865909332201,0.1411589895988113,211840,0.21987348942598187,484,242,131,111,0.5413223140495868,0.5867768595041323,131.0,0.5177525712516832,2,lendingclub_imb77,gbdt
8,0.5,least_risky,0.7809656353709453,0.6025848142164781,0.036014289852273826,0.20516962843295639,233525,0.22005780965635371,535,268,150,118,0.5597014925373134,0.5869158878504673,150.0,0.5163709757597358,2,lendingclub_imb77,gbdt
9,0.5,least_risky,0.7809708509637988,0.6087570621468926,0.0380238200264667,0.2175141242937853,255237,0.220669417051603,480,240,130,110,0.5416666666666666,0.6166666666666667,130.0,0.5170000265972823,2,lendingclub_imb77,gbdt
10,0.5,least_risky,0.779073545871394,0.5574866310160428,0.033836416747809156,0.11497326203208556,276970,0.22052207820341554,438,219,116,103,0.5296803652968036,0.5593607305936074,116.0,0.5178361813519229,2,lendingclub_imb77,gbdt
0,0.5,least_risky,0.7776666666666666,0.526813880126183,0.062197392923649904,0.05362776025236593,60000,0.22273333333333334,0,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,gbdt
1,0.5,least_risky,0.7814508723599632,0.5703324808184144,0.06151724137931035,0.14066496163682865,81674,0.22145358375982566,557,279,152,127,0.5448028673835126,0.5709156193895871,152.0,0.5205348942909375,3,lendingclub_imb77,gbdt
2,0.5,least_risky,0.7782669698582418,0.5949720670391061,0.04579660288110084,0.18994413407821228,103345,0.22027190478494363,562,281,135,146,0.4804270462633452,0.5516014234875445,135.0,0.5188662663089191,3,lendingclub_imb77,gbdt
3,0.5,least_risky,0.7797504798464492,0.6037296037296037,0.046274790066106845,0.20745920745920746,125039,0.2201153240189061,516,258,148,110,0.5736434108527132,0.5988372093023255,148.0,0.5191639900488446,3,lendingclub_imb77,gbdt
4,0.5,least_risky,0.7838233791012231,0.55,0.03787760212865863,0.1,146752,0.2200924007849978,478,239,137,102,0.5732217573221757,0.602510460251046,137.0,0.5175762570189885,3,lendingclub_imb77,gbdt
5,0.5,least_risky,0.7790245495294921,0.5857418111753372,0.040355767954334265,0.17148362235067438,168435,0.21985335589396504,538,269,148,121,0.550185873605948,0.5780669144981413,148.0,0.5173979037093774,3,lendingclub_imb77,gbdt
6,0.5,least_risky,0.7792153150310298,0.6039215686274509,0.0362267701717243,0.20784313725490197,190139,0.22023361856326162,497,249,130,119,0.5220883534136547,0.5613682092555332,130.0,0.521974977265646,3,lendingclub_imb77,gbdt
7,0.5,least_risky,0.7783861603455193,0.6074950690335306,0.032424465733235076,0.21499013806706113,211853,0.22018097454366944,477,239,136,103,0.5690376569037657,0.5828092243186582,136.0,0.5186770968558386,3,lendingclub_imb77,gbdt
8,0.5,least_risky,0.7784888698630137,0.6034755134281201,0.03645038167938931,0.20695102685624012,233598,0.22064829322168855,415,208,124,84,0.5961538461538461,0.6168674698795181,124.0,0.5154667874034775,3,lendingclub_imb77,gbdt
9,0.5,least_risky,0.7813026279716445,0.5547337278106509,0.03335705390499911,0.10946745562130178,255328,0.22088059280611605,444,222,127,95,0.5720720720720721,0.6261261261261262,127.0,0.5175459745415624,3,lendingclub_imb77,gbdt
10,0.5,least_risky,0.7808478766987312,0.5619834710743802,0.033352407422545575,0.12396694214876033,277044,0.22059672831752358,472,236,131,105,0.5550847457627118,0.5847457627118644,131.0,0.5177042563833977,3,lendingclub_imb77,gbdt
0,0.5,least_risky,0.7716666666666666,0.5641025641025641,0.06330935251798561,0.1282051282051282,60000,0.22443333333333335,0,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,gbdt
1,0.5,least_risky,0.7778730178166902,0.5621890547263682,0.06144643828167482,0.12437810945273632,81665,0.22226167880977163,575,288,161,127,0.5590277777777778,0.5721739130434783,161.0,0.5216852784237305,4,lendingclub_imb77,gbdt
2,0.5,least_risky,0.775584264769923,0.5969387755102041,0.04963937208315655,0.19387755102040816,103331,0.2218211378966622,572,286,148,138,0.5174825174825175,0.5751748251748252,148.0,0.522727433049907,4,lendingclub_imb77,gbdt
3,0.5,least_risky,0.7817861856577211,0.582441113490364,0.04915958792698355,0.16488222698072805,125012,0.2218187054042812,542,271,163,108,0.6014760147601476,0.6107011070110702,163.0,0.5188865174298674,4,lendingclub_imb77,gbdt
4,0.5,least_risky,0.7776982585284395,0.5677179962894249,0.04639175257731959,0.13543599257884972,146713,0.2212414714442483,503,252,140,112,0.5555555555555556,0.562624254473161,140.0,0.5167053444061237,4,lendingclub_imb77,gbdt
5,0.5,least_risky,0.7810468188700531,0.5653710247349824,0.042958786414283794,0.13074204946996468,168415,0.22079387227978506,501,251,129,122,0.5139442231075697,0.5708582834331337,129.0,0.5177582227538009,4,lendingclub_imb77,gbdt
6,0.5,least_risky,0.7835520605949031,0.5737704918032787,0.03790157622428107,0.14754098360655737,190114,0.22043615935701738,506,253,135,118,0.5335968379446641,0.5849802371541502,135.0,0.5170916331128855,4,lendingclub_imb77,gbdt
7,0.5,least_risky,0.7823962611528112,0.5516265912305516,0.04197158846319415,0.10325318246110325,211827,0.2206187124398684,479,240,147,93,0.6125,0.6075156576200418,147.0,0.5172341118361786,4,lendingclub_imb77,gbdt
8,0.5,least_risky,0.7827576607636137,0.5784615384615385,0.036693666438957745,0.15692307692307692,233495,0.22086982590633633,568,284,147,137,0.5176056338028169,0.5545774647887324,147.0,0.5167623040581106,4,lendingclub_imb77,gbdt
9,0.5,least_risky,0.7793429069607978,0.569672131147541,0.03669159700835899,0.13934426229508196,255212,0.22080858266852657,471,236,143,93,0.6059322033898306,0.6157112526539278,143.0,0.5167159616579066,4,lendingclub_imb77,gbdt
10,0.5,least_risky,0.7818802246014408,0.5525,0.0363337443485409,0.105,276934,0.22054352300548144,460,230,131,99,0.5695652173913044,0.5826086956521739,131.0,0.5149569070808756,4,lendingclub_imb77,gbdt
0,0.75,least_risky,0.7825,0.5335051546391752,0.07852807283763277,0.06701030927835051,60000,0.22338333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0,lendingclub_imb77,gbdt
1,0.75,least_risky,0.7797750061139643,0.5295629820051414,0.056827586206896555,0.05912596401028278,81777,0.2225931496631082,702,527,262,265,0.4971537001897533,0.5270655270655271,262.0,0.5366874063458037,0,lendingclub_imb77,gbdt
2,0.75,least_risky,0.7837420351419193,0.5354691075514875,0.05187319884726225,0.07093821510297482,103580,0.22226298513226492,598,449,229,220,0.5100222717149221,0.5334448160535117,229.0,0.5336227420998158,0,lendingclub_imb77,gbdt
3,0.75,least_risky,0.7807192408898812,0.5541740674955595,0.05610501708325841,0.108348134991119,125407,0.2219573070083807,501,376,202,174,0.5372340425531915,0.5748502994011976,202.0,0.5286450705990572,0,lendingclub_imb77,gbdt
4,0.75,least_risky,0.7829099307159353,0.5624036979969184,0.05638807353622741,0.12480739599383667,147216,0.22173540919465276,573,430,233,197,0.541860465116279,0.5881326352530541,233.0,0.531193787002944,0,lendingclub_imb77,gbdt
5,0.75,least_risky,0.7832800851970181,0.5643410852713179,0.04912943717100823,0.12868217054263567,169020,0.22194414862146492,592,444,240,204,0.5405405405405406,0.5608108108108109,240.0,0.533501105480964,0,lendingclub_imb77,gbdt
6,0.75,least_risky,0.7807063508698386,0.592747559274756,0.0499823591673527,0.18549511854951187,190839,0.22190432773175295,533,400,223,177,0.5575,0.5891181988742964,223.0,0.5321096796128438,0,lendingclub_imb77,gbdt
7,0.75,least_risky,0.7830022334548019,0.5633293124246079,0.05002678093197643,0.12665862484921592,212671,0.2220942206506764,481,361,195,166,0.5401662049861495,0.5634095634095634,195.0,0.5266304396467113,0,lendingclub_imb77,gbdt
8,0.75,least_risky,0.781956971363995,0.5943970767356882,0.04700895867450149,0.18879415347137637,234493,0.22180619464120463,521,391,222,169,0.5677749360613811,0.5854126679462572,222.0,0.5324532744344338,0,lendingclub_imb77,gbdt
9,0.75,least_risky,0.7825917328287458,0.565843621399177,0.048789142198172625,0.13168724279835392,256315,0.22183641222714237,522,392,235,157,0.5994897959183674,0.60727969348659,235.0,0.5291908956536212,0,lendingclub_imb77,gbdt
10,0.75,least_risky,0.7802326208495874,0.5388127853881278,0.0479285134037368,0.0776255707762557,278135,0.22206482463551871,530,398,214,184,0.5376884422110553,0.5433962264150943,214.0,0.5298624033154229,0,lendingclub_imb77,gbdt
0,0.75,least_risky,0.7815,0.5657894736842105,0.08046407185628743,0.13157894736842105,60000,0.22658333333333333,0,0,0,0,0.0,0.0,0.0,0.0,1,lendingclub_imb77,gbdt
1,0.75,least_risky,0.7778457024086074,0.5394088669950738,0.05973813420621931,0.07881773399014778,81786,0.22497737999168563,667,501,258,243,0.5149700598802395,0.5487256371814093,258.0,0.5371788489057037,1,lendingclub_imb77,gbdt
2,0.75,least_risky,0.7785124764708722,0.5616438356164384,0.0616938950988822,0.1232876712328767,103591,0.22260621096427297,589,442,223,219,0.504524886877828,0.5398981324278438,223.0,0.5391077101881067,1,lendingclub_imb77,gbdt
3,0.75,least_risky,0.7794434255641496,0.579476861167002,0.05132774906433791,0.158953722334004,125410,0.22282912048480982,533,400,215,185,0.5375,0.5816135084427767,215.0,0.5324259573684794,1,lendingclub_imb77,gbdt
4,0.75,least_risky,0.7798003124363241,0.6033613445378151,0.05433630997426971,0.20672268907563024,147228,0.22230146439535958,536,402,222,180,0.5522388059701493,0.5652985074626866,222.0,0.5317484537729804,1,lendingclub_imb77,gbdt
5,0.75,least_risky,0.7794800508710183,0.5406203840472673,0.04872853148715218,0.08124076809453472,169051,0.22199809524936262,518,389,229,160,0.5886889460154242,0.6061776061776062,229.0,0.530431482375453,1,lendingclub_imb77,gbdt
6,0.75,least_risky,0.7798150719019304,0.5931232091690545,0.048500468603561386,0.18624641833810887,190883,0.2218217442098039,482,362,203,159,0.5607734806629834,0.5726141078838174,203.0,0.5292732494059779,1,lendingclub_imb77,gbdt
7,0.75,least_risky,0.7804574195519827,0.5721212121212121,0.04989956655037531,0.14424242424242426,212714,0.22190358885639874,484,363,210,153,0.5785123966942148,0.5950413223140496,210.0,0.5294446841261546,1,lendingclub_imb77,gbdt
8,0.75,least_risky,0.7806983883346125,0.583778014941302,0.0523745691306013,0.16755602988260407,234538,0.22195124031073857,515,387,239,148,0.6175710594315246,0.6271844660194175,239.0,0.5287067765579201,1,lendingclub_imb77,gbdt
9,0.75,least_risky,0.780211421438602,0.5768811341330425,0.046362839614373354,0.15376226826608505,256357,0.22200291000440792,535,402,221,181,0.5497512437810945,0.5719626168224299,221.0,0.5329427268555956,1,lendingclub_imb77,gbdt
10,0.75,least_risky,0.7773643912433948,0.5776892430278885,0.04624093119668341,0.1553784860557769,278190,0.22212516625328013,476,357,195,162,0.5462184873949579,0.5630252100840336,195.0,0.530896301189506,1,lendingclub_imb77,gbdt
0,0.75,least_risky,0.7783333333333333,0.5588235294117647,0.06342729970326409,0.11764705882352941,60000,0.2216,0,0,0,0,0.0,0.0,0.0,0.0,2,lendingclub_imb77,gbdt
1,0.75,least_risky,0.7821304161828515,0.5680473372781065,0.05317086679590141,0.13609467455621302,81814,0.22097684992788522,554,416,217,199,0.5216346153846154,0.5379061371841155,217.0,0.5348556495761053,2,lendingclub_imb77,gbdt
2,0.75,least_risky,0.7810690852952528,0.573170731707317,0.051109177903436276,0.14634146341463414,103639,0.2214031397446907,508,381,208,173,0.5459317585301837,0.5551181102362205,208.0,0.5287060381815099,2,lendingclub_imb77,gbdt
3,0.75,least_risky,0.7819536885735922,0.5821501014198783,0.05169308357348703,0.1643002028397566,125453,0.22118243485608155,553,415,233,182,0.5614457831325301,0.5840867992766727,233.0,0.532490986796876,2,lendingclub_imb77,gbdt
4,0.75,least_risky,0.7825836021049057,0.5763546798029556,0.05402493458519317,0.15270935960591134,147275,0.22115090816499747,521,391,227,164,0.5805626598465473,0.5892514395393474,227.0,0.5292377988361939,2,lendingclub_imb77,gbdt
5,0.75,least_risky,0.781329469513277,0.5661971830985916,0.05367872880224329,0.1323943661971831,169087,0.2209454304588762,560,420,241,179,0.5738095238095238,0.5875,241.0,0.5316810359122611,2,lendingclub_imb77,gbdt
6,0.75,least_risky,0.7797595662764202,0.5555555555555556,0.048869524258125296,0.1111111111111111,190905,0.2208323511694298,536,402,218,184,0.5422885572139303,0.5690298507462687,218.0,0.5324764825890518,2,lendingclub_imb77,gbdt
7,0.75,least_risky,0.7834159870261123,0.5908018867924528,0.05347422350304195,0.18160377358490565,212731,0.22145338479112117,507,381,199,182,0.5223097112860893,0.5522682445759369,199.0,0.5298695347238576,2,lendingclub_imb77,gbdt
8,0.75,least_risky,0.7834363675122575,0.5696594427244582,0.053623469982514084,0.1393188854489164,234548,0.22167743915957502,542,407,230,177,0.5651105651105651,0.5922509225092251,230.0,0.5315610164592598,2,lendingclub_imb77,gbdt
9,0.75,least_risky,0.7778991301634357,0.5492277992277992,0.0495213228894691,0.09845559845559845,256366,0.22233057425711678,536,402,232,170,0.5771144278606966,0.6119402985074627,232.0,0.5316633693854895,2,lendingclub_imb77,gbdt
10,0.75,least_risky,0.7783069734004313,0.5613346418056918,0.045906902086677366,0.12266928361138371,278196,0.2221635106184129,488,366,200,166,0.546448087431694,0.5676229508196722,200.0,0.5304348067510998,2,lendingclub_imb77,gbdt
0,0.75,least_risky,0.7776666666666666,0.526813880126183,0.062197392923649904,0.05362776025236593,60000,0.22273333333333334,0,0,0,0,0.0,0.0,0.0,0.0,3,lendingclub_imb77,gbdt
1,0.75,least_risky,0.7817026217686244,0.5569948186528497,0.059457964601769914,0.11398963730569948,81813,0.22207962059819344,557,418,234,184,0.5598086124401914,0.5709156193895871,234.0,0.5354239203503621,3,lendingclub_imb77,gbdt
2,0.75,least_risky,0.7784425359451896,0.5790697674418605,0.053433476394849785,0.15813953488372093,103630,0.22136446974814242,541,406,218,188,0.5369458128078818,0.5526802218114603,218.0,0.5336458093864671,3,lendingclub_imb77,gbdt
3,0.75,least_risky,0.7762544338607469,0.5655296229802513,0.055389484789871636,0.1310592459605027,125452,0.221423333227051,520,390,226,164,0.5794871794871795,0.5923076923076923,226.0,0.5342946375494726,3,lendingclub_imb77,gbdt
4,0.75,least_risky,0.7844508572398574,0.58147512864494,0.05260707635009311,0.16295025728987994,147273,0.22149341698749941,526,395,237,158,0.6,0.6121673003802282,237.0,0.5333974646682994,3,lendingclub_imb77,gbdt
5,0.75,least_risky,0.7790395079252425,0.6021505376344086,0.051545036160420776,0.20430107526881722,169079,0.2213580633904861,584,438,259,179,0.591324200913242,0.5941780821917808,259.0,0.5342028605956445,3,lendingclub_imb77,gbdt
6,0.75,least_risky,0.7771608171817705,0.5880681818181818,0.04796107506950881,0.17613636363636365,190898,0.22176764554893189,534,401,211,190,0.5261845386533666,0.5543071161048689,211.0,0.5350386623426227,3,lendingclub_imb77,gbdt
7,0.75,least_risky,0.7788459278411094,0.6153846153846154,0.04841907544610247,0.23076923076923078,212724,0.22171922303078168,504,378,209,169,0.5529100529100529,0.5793650793650794,209.0,0.5323906921567062,3,lendingclub_imb77,gbdt
8,0.75,least_risky,0.7810961181812368,0.5886363636363636,0.04968824940047962,0.17727272727272728,234553,0.2221800616491795,493,370,212,158,0.572972972972973,0.5943204868154158,212.0,0.5288391103150311,3,lendingclub_imb77,gbdt
9,0.75,least_risky,0.7809544240107651,0.5976008724100327,0.0480238366488476,0.19520174482006544,256385,0.22247011330616065,480,360,211,149,0.5861111111111111,0.60625,211.0,0.5287801145878986,3,lendingclub_imb77,gbdt
10,0.75,least_risky,0.7819851553654548,0.5699908508691675,0.05071637902963204,0.13998170173833485,278215,0.22222381970777996,491,369,214,155,0.5799457994579946,0.5885947046843177,214.0,0.5291820610288743,3,lendingclub_imb77,gbdt
0,0.75,least_risky,0.7716666666666666,0.5641025641025641,0.06330935251798561,0.1282051282051282,60000,0.22443333333333335,0,0,0,0,0.0,0.0,0.0,0.0,4,lendingclub_imb77,gbdt
1,0.75,least_risky,0.779672411685613,0.5847665847665847,0.06477953184540011,0.16953316953316952,81809,0.22284834186947647,575,432,241,191,0.5578703703703703,0.5721739130434783,241.0,0.5372745590841563,4,lendingclub_imb77,gbdt
2,0.75,least_risky,0.7823401688781665,0.5773195876288659,0.06105538595726123,0.15463917525773196,103623,0.22286558003532034,553,415,235,180,0.5662650602409639,0.5840867992766727,235.0,0.5359615390025289,4,lendingclub_imb77,gbdt
3,0.75,least_risky,0.7805947540460815,0.5909090909090909,0.055714285714285716,0.18181818181818182,125429,0.2231302170949302,586,440,259,181,0.5886363636363636,0.5853242320819113,259.0,0.5344950437933967,4,lendingclub_imb77,gbdt
4,0.75,least_risky,0.7827843803056027,0.5745007680491552,0.05759162303664921,0.1490015360983103,147249,0.22266365136605343,528,396,230,166,0.5808080808080808,0.571969696969697,230.0,0.5328105345849448,4,lendingclub_imb77,gbdt
5,0.75,least_risky,0.779542228530873,0.5682758620689655,0.05454064072014827,0.13655172413793104,169078,0.22232342469156247,494,371,202,169,0.5444743935309974,0.5708502024291497,202.0,0.5288012904325242,4,lendingclub_imb77,gbdt
6,0.75,least_risky,0.7818491356731273,0.5791610284167794,0.05067487568079564,0.15832205683355885,190897,0.22204120546682243,534,401,220,181,0.5486284289276808,0.5749063670411985,220.0,0.5349603729509812,4,lendingclub_imb77,gbdt
7,0.75,least_risky,0.7803032083676108,0.602641056422569,0.05274217272536247,0.20528211284513806,212724,0.22224102593031345,501,376,222,154,0.5904255319148937,0.6027944111776448,222.0,0.5326415613860491,4,lendingclub_imb77,gbdt
8,0.75,least_risky,0.7829748225211589,0.5875402792696026,0.05288600986174224,0.17508055853920515,234535,0.22253395015669303,565,424,235,189,0.5542452830188679,0.5769911504424778,235.0,0.5283623823384155,4,lendingclub_imb77,gbdt
